Artist Name,Track Name,Danceability,Energy,Loudness,Mode,Speechiness,Acousticness,Liveness,Valence,Tempo,Duration,Time Signature
Ghost Iris,Coda,0.489,0.994,-2.236,0,0.113,2.05e-05,0.333,2.18e-06,90.015,243000.0,4
Jax,90s Kids,0.714,0.657,-6.436,1,0.118,0.0802,0.35,7.25e-06,151.898,163816.0,4
Nicki Minaj,Moment 4 Life,0.475,0.882,-3.883,1,0.351,0.406,0.241,3.69e-06,98.001,279307.0,4
Green Day,Boulevard of Broken Dreams,0.49,0.679,-3.68,1,0.0309,0.00394,0.0383,5.06e-06,167.046,261267.0,4
Albert Lee & Hogan's Heroes,Back In The USA,0.538,0.954,-2.305,1,0.0359,0.571,0.397,9.62e-06,159.982,203493.0,4
Ayron Jones,Mercy,0.238,0.946,-4.054,0,0.126,0.000147,0.166,2.7600000000000003e-06,158.757,205831.0,4
The (International) Noise Conspiracy,Smash It Up!,0.59,0.716,-7.261,1,0.0528,0.00963,0.17,6.1e-06,149.048,193867.0,4
The Jeff Healey Band,The Moon Is Full,0.511,0.82,-7.423,1,0.0596,0.117,0.0959,9.280000000000001e-06,102.18,246360.0,4
Lacy Gibson,Drown In My Own Tears,0.639,0.38,-16.251,1,0.0753,0.426,0.124,4.88e-06,97.814,280573.0,1
Wildflowers in the Graveyard,Amber Rubarth,0.589,0.102,-16.807,1,0.0357,0.978,0.115,4.24e-06,79.547,3.016283333,4
Nebu Kiniza,Questions (feat. Future),0.776,0.609,-5.631,0,0.0375,0.301,0.077,3.75e-06,138.047,184351.0,4
"Enrico Pieranunzi, Thomas Fonnesbæk, Ulysses Owens Jr.",You Know,0.427,0.0348,-27.214,1,0.0411,0.987,0.0821,7.03e-07,116.824,6.588,4
Hemlock Ernst,Down,0.834,0.904,-8.979,0,0.234,0.4,0.119,2.8199999999999997e-06,103.969,258462.0,4
Kilo Kish,BITE ME,0.761,0.806,-4.402,0,0.0603,0.0664,0.619,7.069999999999999e-06,116.977,206893.0,4
Oceans of Slumber,A Return to the Earth Below,0.447,0.563,-8.404,1,0.0307,0.0388,0.0879,3.85e-07,80.017,339120.0,4
The Used,The Bird and the Worm,0.299,0.933,-6.874,0,0.17,0.0742,0.0723,2.05e-06,180.092,225040.0,3
8485,hangar,0.463,0.654,-7.669,1,0.0408,0.000352,0.301,3.71e-06,100.012,165539.0,4
Deep In Love,"Bonny Light Horseman, Eric D. Johnson, Josh Kaufman, Anaïs Mitchell",0.618,0.558,-8.184,1,0.0251,0.604,0.124,3.36e-06,111.709,5.1512,4
Focus,Hocus Pocus - Original Single Version,0.266,0.815,-9.946,1,0.296,0.0514,0.242,4.32e-06,187.106,192261.0,4
"Alexia Mathieu, Josephine Forrester",Body And Soul,0.6,0.155,-15.675,1,0.0673,0.972,0.108,7.45e-07,117.888,2.3542,4
James Vincent McMorrow,I Should Go (with Kenny Beats),0.855,0.583,-5.277,0,0.074,0.196,0.0766,9.02e-06,134.953,144227.0,4
BROCKHAMPTON,BANKROLL (feat. A$AP Rocky & A$AP Ferg),0.784,0.539,-8.938,0,0.274,0.0818,0.106,5.76e-06,149.059,202560.0,4
Fox Stevenson,Bruises,0.45,0.856,-3.081,1,0.0734,0.000385,0.604,3.6099999999999997e-06,174.096,220733.0,4
Maggie Rose,Saint,0.53,0.396,-6.537,1,0.0237,0.637,0.105,3.1600000000000002e-06,82.084,281613.0,3
Cream,Crossroads - Live,0.391,0.756,-11.317,1,0.0648,0.413,0.879,8.39e-06,131.648,258467.0,4
"Zac Brown Band, Jimmy Buffett",Knee Deep (feat. Jimmy Buffett),0.715,0.584,-8.231,1,0.0296,0.432,0.095,6.1e-06,90.987,3.386216667,4
Glded,Could Be,0.572,0.368,-20.157,1,0.0371,0.66,0.0975,1.02e-06,106.012,224358.0,4
Dillon Carmichael,Hot Beer,0.639,0.867,-4.523,1,0.0382,0.118,0.196,8.82e-06,147.923,191738.0,4
Mocky,Feeling Like I Like,0.763,0.525,-7.62,0,0.0565,0.071,0.0555,7.0399999999999995e-06,105.584,258185.0,4
Emmure,PIGS EAR,0.434,0.911,-6.89,1,0.11,0.000151,0.357,4.26e-06,139.702,131143.0,4
Black Honey,Beaches,0.594,0.851,-3.47,1,0.0514,0.00881,0.0749,8.98e-06,83.522,180356.0,4
The Bloody Beetroots,Warp 1.9,0.654,0.6,-6.174,1,0.264,0.0011,0.0403,4.06e-06,130.166,203731.0,4
Elle King,Ex's & Oh's,0.612,0.921,-2.882,1,0.085,0.0183,0.0576,4.4600000000000005e-06,139.988,202173.0,4
Phoxjaw,Trophies in the Attic,0.277,0.848,-7.714,1,0.0789,0.00421,0.0896,1.26e-06,128.194,208493.0,4
Ten Years After,One Of These Days - live,0.15,0.828,-6.575,0,0.0856,0.000347,0.734,4.32e-06,75.99,308093.0,4
Eiffel 65,Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,0.822,0.969,-11.471,0,0.0582,0.259,0.39,7.65e-06,128.007,283748.0,4
Alan Jackson,Where I Come From,0.726,0.631,-8.136,0,0.0334,0.22,0.193,7.46e-06,124.711,3.987333333,4
Alexisonfire,This Could Be Anywhere In The World,0.192,0.737,-5.319,0,0.0835,3.78e-05,0.14,2.66e-06,83.763,243853.0,5
Journey,Don't Stop Believin',0.338,0.66,-13.289,1,0.0632,0.0191,0.967,2.0100000000000002e-06,123.416,262048.0,4
Friedberg,Lizzy,0.5,0.817,-5.876,1,0.0457,0.000255,0.136,4.8e-06,130.978,230127.0,4
"Ensemble Rivr Dane, Ana Olgica",Atoms,0.192,0.0305,-25.163,1,0.0374,0.942,0.114,8.930000000000001e-07,106.624,2.41395,3
Klass Murda,Legendary,0.688,0.677,-7.269,1,0.384,0.418,0.16,7.62e-06,143.062,169615.0,4
Jacques Burtin,L'aube,0.454,0.121,-18.337,0,0.0437,0.915,0.0894,7.240000000000001e-07,109.119,4.782666667,5
Passenger,Sword from the Stone,0.618,0.454,-9.328,0,0.0348,0.587,0.136,4.2e-06,79.934,3.362,4
O.R.k.,Kneel to Nothing,0.384,0.79,-6.104,0,0.0457,0.00518,0.117,4.04e-06,167.989,278227.0,4
Teenage Wrist,Silverspoon,0.368,0.812,-5.633,1,0.0342,6.23e-05,0.325,3.5699999999999997e-06,150.017,222588.0,4
Johnny Hodges,Castle Rock,0.716,0.322,-12.394,1,0.0387,0.966,0.103,6.29e-06,171.485,169413.0,4
Cephas & Wiggins,Dog Days of August,0.601,0.41,-9.331,1,0.0442,0.509,0.104,7.65e-06,106.399,251693.0,4
Sergey Golovin,Charger,0.526,0.845,-6.424,0,0.0584,1.16e-05,0.0951,4.25e-06,125.986,247262.0,4
Brothers Osborne,Stay A Little Longer,0.557,0.886,-5.356,1,0.0302,0.0377,0.163,5.45e-06,96.989,5.591333333,4
OMC,How Bizarre,0.772,0.705,-6.255,1,0.0411,0.247,0.23,8.34e-06,124.908,225700.0,4
Julian Casablancas,11th Dimension,0.574,0.925,-2.766,0,0.0463,0.00164,0.115,3.69e-06,125.501,243333.0,4
Britney Spears,Toxic,0.774,0.838,-3.914,0,0.114,0.0249,0.242,9.24e-06,143.04,3.313333333,4
Monster Magnet,Negasonic Teenage Warhead,0.46,0.818,-7.945,1,0.0366,4.08e-05,0.0867,1.5e-06,117.817,267933.0,4
Dumpstaphunk,United Nations Stomp (feat. Marcus King),0.392,0.897,-3.835,1,0.0992,0.00161,0.0416,5.6100000000000005e-06,184.053,347000.0,4
Darkthrone,Transilvanian Hunger,0.267,1.0,-4.92,0,0.135,0.016,0.45,2.1499999999999998e-07,138.616,369760.0,4
Myrkur,House Carpenter,0.55,0.53,-11.147,0,0.0342,0.809,0.13,5.45e-06,93.927,218112.0,4
Trade Wind,No King but Me,0.452,0.83,-7.759,1,0.032,0.0018,0.0935,4.05e-06,141.825,230916.0,4
Maher Cissoko,Kora by Night,0.415,0.0276,-26.725,1,0.0429,0.974,0.102,1.83e-06,146.044,3.750666667,3
Eve 6,Inside Out,0.483,0.818,-7.666,1,0.0444,0.114,0.367,6.909999999999999e-06,175.668,219467.0,4
Julianna Barwick,Inspirit - Takuya's Ry≈´teki Dragons,0.189,0.476,-9.192,1,0.0306,0.881,0.127,3.8e-07,88.83,255460.0,4
Young M.A,Don Diva,0.82,0.726,-4.572,1,0.296,0.023,0.139,6.31e-06,176.189,183515.0,4
waants,Keep Careful,0.631,0.787,-6.272,0,0.0436,0.389,0.179,6.63e-06,94.008,277267.0,4
A Tribe Called Quest,The Hop,0.928,0.517,-6.489,1,0.361,0.0679,0.174,6.16e-06,95.523,207467.0,4
Little Simz,"might bang, might not",0.431,0.731,-6.188,0,0.0489,0.00709,0.35,6.44e-06,176.515,126463.0,5
Lil Poppa,All The Money In The World (feat. Lil Durk),0.715,0.673,-6.495,0,0.313,0.0943,0.174,2.92e-06,97.61,148000.0,4
Yeah Yeah Yeahs,Heads Will Roll,0.562,0.903,-4.46,0,0.0296,0.000187,0.298,7.91e-06,132.009,221000.0,4
Pop Unknown,Half Of Ninety,0.411,0.595,-7.926,0,0.0334,0.279,0.0827,1.21e-06,169.097,243267.0,4
Flying Colors,More,0.583,0.79,-8.165,1,0.0423,0.00902,0.0797,4.8e-06,133.021,429533.0,4
Bones Owens,White Lines,0.538,0.826,-4.479,1,0.0942,0.0169,0.0887,5.94e-06,142.037,188600.0,4
Lene Lovich,Lucky Number,0.669,0.733,-10.495,1,0.0494,0.0205,0.042,8.33e-06,153.778,171093.0,4
Refused,New Noise,0.68,0.763,-8.158,1,0.0908,0.0045,0.106,3.85e-06,105.902,312720.0,4
Nothing More,Fade In / Fade Out,0.411,0.805,-5.246,0,0.0418,0.00879,0.0819,2.38e-06,83.479,364907.0,4
SK√ÅLD,Gr√≥tti,0.66,0.836,-10.636,0,0.0335,0.0532,0.357,5.3400000000000005e-06,89.999,173067.0,4
Psychedelic Porn Crumpets,Mr. Prism,0.414,0.938,-5.487,1,0.143,0.00125,0.458,3.4100000000000004e-06,177.971,234800.0,4
psykhi,White Picket Fence,0.551,0.8,-4.813,1,0.0347,0.103,0.111,8.11e-06,164.127,176341.0,4
Black River Delta,Going Down,0.483,0.808,-6.324,1,0.114,0.0407,0.0987,6.8e-06,82.042,208867.0,4
FEELS,Car,0.487,0.678,-6.908,1,0.0277,0.0814,0.168,8.69e-06,87.241,147187.0,4
Handsome Boy Modeling School,The Truth,0.7,0.393,-10.88,1,0.0471,0.6,0.113,4.77e-06,79.638,337200.0,4
Green Day,Longview,0.381,0.732,-7.594,0,0.0536,0.00834,0.0854,8.14e-06,142.504,233240.0,4
Queen,You Are The Champions - In Support Of The Covid-19 Solidarity Response Fund,0.207,0.676,-6.078,1,0.0413,0.0276,0.392,1.61e-06,94.386,127450.0,4
Catfish and the Bottlemen,Longshot,0.481,0.765,-4.025,1,0.0388,0.00381,0.119,4.65e-06,102.829,232960.0,4
Omer Adam,Hopa,0.69,0.91,-4.103,1,0.083,0.163,0.0665,6.64e-06,120.986,183480.0,4
Pearl Jam,Daughter (Remastered),0.615,0.702,-9.686,1,0.0278,0.00746,0.0608,7.34e-06,96.99,234333.0,4
Explosions In The Sky,Your Hand In Mine,0.278,0.479,-16.422,1,0.0298,0.11,0.0601,1.08e-06,115.029,496573.0,3
Generation X,Dancing With Myself,0.385,0.947,-3.141,1,0.0729,4.72e-05,0.662,8.31e-06,176.28,228080.0,4
Zac Brown Band,Heavy Is the Head,0.402,0.924,-3.433,1,0.0519,0.000356,0.0834,6.8e-06,170.739,239747.0,4
Nathan Cavaleri,29 Gold Stars,0.632,0.388,-6.686,1,0.117,0.341,0.18,8.08e-06,99.99,145513.0,4
Jon Batiste,CRY,0.738,0.507,-6.991,0,0.0272,0.229,0.0724,7e-06,80.015,237244.0,4
Basement Freaks,A Blues Thang,0.79,0.838,-5.497,0,0.136,0.0685,0.102,9.16e-06,97.976,203456.0,4
Oxymorrons,Justice,0.406,0.961,-3.382,0,0.157,0.000177,0.325,5.0800000000000005e-06,186.025,181935.0,4
Paul McCartney,Here Today - Remixed 2015,0.349,0.201,-15.368,1,0.0294,0.767,0.134,3.3800000000000002e-06,77.402,148853.0,3
Cannonball Adderley,One For Daddy-O - Remastered,0.616,0.434,-7.257,0,0.031,0.581,0.131,4.04e-06,108.467,505453.0,4
Philip Sayce,Black Roller Coming,0.4,0.916,-5.443,0,0.0479,0.00982,0.171,3.5199999999999998e-06,168.209,169287.0,4
Snooks Eaglin,Brown Skin Woman,0.647,0.191,-18.669,1,0.0271,0.924,0.109,4.39e-06,104.984,227960.0,1
Queen,Life Is Real (Song For Lennon) - Remastered 2011,0.571,0.447,-8.303,1,0.0246,0.613,0.07,3.4499999999999996e-06,80.699,211360.0,4
daysormay,The Trend,0.676,0.674,-5.301,0,0.0582,0.107,0.153,4.62e-06,103.951,187041.0,4
Celldweller,Into the Void,0.434,0.952,-4.946,1,0.117,3.23e-05,0.173,5.729999999999999e-06,194.027,210928.0,4
ARXX,Deep,0.65,0.6,-10.615,0,0.04,0.0278,0.811,7.95e-06,110.016,180203.0,4
Amplifier,Kaleidoscope,0.294,0.859,-4.635,0,0.0448,0.00519,0.102,3.68e-06,96.466,350513.0,4
Willie Nelson,My Heroes Have Always Been Cowboys,0.387,0.322,-13.348,1,0.0378,0.181,0.205,2.58e-06,114.762,3.05755,3
The Clash,Rock the Casbah - Remastered,0.797,0.872,-6.727,0,0.0575,0.291,0.284,8.66e-06,129.885,222427.0,4
DENM,Life's 2 Short,0.485,0.707,-5.598,1,0.0765,0.339,0.16,5.410000000000001e-06,79.744,240728.0,4
Fleece,Do U Mind? (Leave the Light On),0.625,0.358,-8.545,0,0.0279,0.309,0.11,2.38e-06,84.609,222929.0,4
Bon Jovi,Have A Nice Day,0.5,0.899,-4.066,1,0.0736,4.84e-05,0.0794,5.659999999999999e-06,130.06,229107.0,4
Tord Gustavsen Trio,Curves,0.515,0.0283,-28.954,1,0.0402,0.963,0.0906,8.86e-07,100.598,6.32555,4
Manic Street Preachers,Motorcycle Emptiness,0.522,0.801,-3.641,1,0.0301,8.2e-06,0.174,1.97e-06,112.445,305707.0,4
Sleater-Kinney,One More Hour,0.364,0.904,-4.168,1,0.0451,0.00341,0.153,7.2999999999999996e-06,139.887,199693.0,4
The Angels,Under The Stone,0.481,0.91,-4.176,1,0.0441,0.00169,0.368,4.28e-06,141.324,247742.0,4
Molchat Doma,–ù–µ –°–º–µ—à–Ω–æ / Ne Smeshno,0.632,0.786,-9.329,0,0.0578,0.117,0.127,5.510000000000001e-06,123.002,232120.0,4
Basinettes,Longing,0.535,0.0689,-21.391,1,0.038,0.869,0.0766,2.11e-06,123.288,3.279733333,4
Coi Leray,BIG PURR (Prrdd) (feat. Pooh Shiesty),0.774,0.412,-8.619,1,0.378,0.026,0.088,3.8e-06,139.943,116760.0,4
Born a New,whentheresnobullettobite,0.364,0.98,-3.144,1,0.17,9.64e-05,0.0622,5.05e-06,74.987,172312.0,4
Numenorean,Adore,0.345,0.965,-5.701,1,0.0701,1.74e-05,0.15,1e-06,136.953,522250.0,4
Rainbow,Stargazer,0.166,0.948,-8.503,0,0.0631,0.00374,0.769,4.76e-06,177.495,506160.0,4
The Black Crowes,Jealous Again,0.633,0.842,-4.642,1,0.0262,0.111,0.139,6.740000000000001e-06,114.449,275067.0,4
Griff,Shade of Yellow,0.675,0.562,-5.99,1,0.0968,0.245,0.103,6.55e-06,79.916,2.61605,1
The Black Keys,Going Down South,0.475,0.762,-7.452,0,0.0391,0.0018,0.285,6.19e-06,113.682,228973.0,4
Tiny Bradshaw,Soft,0.687,0.499,-12.092,1,0.0395,0.664,0.0893,8.09e-06,82.5,153573.0,4
W.A.S.P.,I Wanna Be Somebody,0.285,0.825,-7.049,0,0.0466,0.000826,0.268,5.16e-06,164.611,223533.0,4
Chicago,25 or 6 to 4 - 2002 Remaster,0.604,0.905,-7.059,0,0.0578,0.309,0.0837,7.229999999999999e-06,147.448,289800.0,4
Westlife,World of Our Own,0.704,0.761,-4.659,1,0.0347,0.0137,0.0487,9.07e-06,97.002,3.523783333,4
So It Begins,Fenrir,0.257,0.984,-2.448,1,0.212,0.000209,0.367,1.39e-06,100.047,272100.0,4
KALEO,All the Pretty Girls,0.466,0.496,-6.606,1,0.0302,0.626,0.117,3.5199999999999998e-06,74.747,269893.0,4
George Thorogood & The Destroyers,Bad To The Bone,0.459,0.727,-11.777,1,0.0303,0.00614,0.384,9.55e-06,149.231,292173.0,1
The Guess Who,American Woman,0.55,0.726,-8.51,1,0.0516,0.146,0.428,3.7e-06,92.697,307493.0,4
Mk.gee,Roll with the Punches,0.825,0.823,-6.757,1,0.0857,0.0321,0.0548,9.659999999999999e-06,141.96,226646.0,4
Brant Bjork,Automatic Fantastic,0.625,0.524,-10.965,1,0.046,0.0405,0.122,5.16e-06,125.348,415467.0,4
"WILLOW, Travis Barker",t r a n s p a r e n t s o u l feat. Travis Barker,0.39,0.83,-5.201,0,0.0563,0.0021,0.156,1.91e-06,90.021,2.8005,4
Vacations,Young,0.498,0.81,-4.065,1,0.0263,0.00392,0.0635,5.94e-06,79.935,189160.0,4
AURORA,Runaway,0.422,0.302,-9.214,1,0.0372,0.629,0.104,1.23e-06,114.089,248827.0,4
Chris Cornell,Get It While You Can,0.599,0.639,-6.07,1,0.0295,0.125,0.243,5.3400000000000005e-06,96.044,202844.0,4
Flowdan,Banging Like a 45,0.623,0.551,-11.776,0,0.353,0.232,0.13,3.4200000000000003e-06,136.67,182165.0,4
Lil Baby,All Of A Sudden,0.759,0.727,-5.617,1,0.111,0.000151,0.0588,3.76e-06,139.995,169187.0,4
Caitlyn Smith,Cheap Date,0.587,0.299,-6.649,1,0.0327,0.853,0.149,1.84e-06,96.657,3.16778333,3
Parquet Courts,Berlin Got Blurry,0.592,0.8,-6.086,1,0.0285,0.0225,0.17,8.38e-06,138.759,206333.0,4
Bob Corritore,Big Mama's Soul Food,0.421,0.9,-3.171,1,0.162,0.59,0.315,7.55e-06,130.294,249235.0,4
blessthefall,"Hey Baby, Here's That Song You Wanted",0.199,0.955,-2.774,0,0.111,0.00191,0.098,4.54e-06,184.916,194800.0,4
Rammstein,AUSL√ÑNDER,0.681,0.912,-4.159,1,0.0912,0.000757,0.359,4.79e-06,125.031,231603.0,4
James Arthur,Medicine,0.306,0.74,-4.521,1,0.0532,0.232,0.0892,3.14e-06,98.3,208906.0,5
Lauren Alaina,Road Less Traveled,0.611,0.886,-4.673,1,0.0343,0.0551,0.247,2.7e-06,112.988,3.60445,4
Be Careful,Epifuana,0.578,0.396,-14.602,0,0.133,0.0436,0.116,6.05e-06,170.008,187200.0,4
LightSkinKeisha,FDH,0.928,0.682,-6.301,1,0.265,0.05,0.0872,7.690000000000001e-06,140.094,168093.0,4
Dreamshade,Stone Cold Digital,0.56,0.946,-6.106,1,0.0816,0.00146,0.312,3.34e-06,114.989,198267.0,4
Avalanche Effect,The Veil,0.426,0.932,-9.138,1,0.0591,0.000138,0.059,6.02e-06,170.048,267000.0,4
Damon Fowler,Alafia Moon,0.388,0.41,-9.376,1,0.0301,0.183,0.0993,4.2e-06,116.168,274173.0,3
Dead Disco,The Treatment - Metronomy Remix,0.582,0.704,-6.49,1,0.0276,0.000987,0.224,3.75e-06,106.918,199880.0,4
AJ Tracey,Little More Love,0.719,0.762,-6.623,1,0.114,0.199,0.358,6.7600000000000005e-06,100.08,160000.0,4
Rainbow,Catch The Rainbow,0.32,0.412,-12.75,0,0.0316,0.188,0.0644,2.8199999999999997e-06,132.986,396467.0,4
Weathers,Losing Blood,0.687,0.773,-4.341,0,0.0551,0.0128,0.148,6.740000000000001e-06,100.009,184459.0,4
Lil Nas X,MONTERO (Call Me By Your Name),0.61,0.508,-6.682,0,0.152,0.297,0.384,7.58e-06,178.818,2.29793333,4
Chris Cornell,Showdown,0.647,0.872,-6.337,0,0.0388,0.0702,0.342,6.94e-06,104.982,203410.0,4
George Strait,Fool Hearted Memory,0.567,0.57,-9.926,1,0.0295,0.317,0.205,6.45e-06,88.851,2.661116667,4
Ryan Hurd,Payback (feat. The Cadillac Three),0.381,0.896,-3.712,1,0.0517,0.00113,0.183,5.639999999999999e-06,157.981,207215.0,4
The 1975,Love It If We Made It,0.472,0.745,-5.297,1,0.0356,0.000607,0.0957,6.310000000000001e-07,180.06,252926.0,4
Heart,All I Wanna Do Is Make Love To You,0.626,0.746,-8.832,1,0.0282,0.16,0.0618,8e-06,102.896,310893.0,4
Queen Jane Approximately,Emma Swift,0.573,0.679,-7.772,1,0.0263,0.0198,0.201,7.77e-06,113.06,4.6096,4
Sure Sure,This Must Be The Place,0.886,0.371,-10.542,1,0.0465,0.349,0.0985,9.280000000000001e-06,115.026,219261.0,4
"Claude Debussy, Claire Jones, Paul Watkins, English Chamber Orchestra",Danses pour Harpe Chromatique: Danse profane,0.264,0.0556,-23.917,1,0.0349,0.964,0.0783,4.87e-07,99.381,5.155066667,3
Hemant Kumar,Insaaf Ki Dagar Pe,0.466,0.471,-11.494,1,0.0469,0.82,0.175,7.16e-06,137.8,3.32645,3
King Nun,Chinese Medicine,0.481,0.938,-3.116,0,0.14,0.000116,0.0835,6.08e-06,162.971,165014.0,4
System Of A Down,Protect The Land,0.432,0.886,-3.991,1,0.0341,9.2e-05,0.338,2.48e-06,76.04,307645.0,4
"Kelsea Ballerini, LANY",I Quit Drinking,0.607,0.418,-6.997,1,0.0363,0.394,0.182,3.86e-06,95.002,2.853333333,4
Dropdead Chaos,HUMANS,0.363,0.987,-3.849,0,0.236,8.36e-06,0.246,2.02e-06,200.015,290896.0,4
Juan Wauters,Locura,0.718,0.63,-9.147,0,0.0373,0.0905,0.483,6.660000000000001e-06,115.537,164524.0,4
Lady Gaga,Sour Candy (with BLACKPINK),0.752,0.87,-3.812,0,0.0623,0.0604,0.489,7.84e-06,120.006,157707.0,4
"Udit Narayan, Alka Yagnik",Chand Chhupa Badal Mein,0.402,0.61,-9.509,0,0.141,0.368,0.109,4.6300000000000006e-06,86.248,5.78355,4
WALK THE MOON,Kamikaze,0.575,0.694,-5.674,1,0.0709,0.0158,0.108,4.42e-06,77.537,196533.0,4
Sonny Landreth,Somebody Gotta Make A Move,0.572,0.522,-8.699,0,0.0348,0.582,0.156,2.18e-06,125.971,234418.0,4
Lil Jon & The East Side Boyz,Lovers And Friends,0.675,0.501,-6.183,1,0.22,0.0541,0.429,5.32e-06,139.861,260600.0,4
Luna Delirious,Valentine,0.361,0.231,-9.684,0,0.0375,0.924,0.17,3.59e-06,167.544,130339.0,4
24kGoldn,Company (feat. Future),0.831,0.727,-3.657,0,0.169,0.447,0.111,7.03e-06,125.068,213080.0,4
Island Apollo,Hold It Down,0.571,0.719,-7.193,0,0.0288,0.00274,0.19,6.13e-06,91.984,238508.0,4
The All-American Rejects,Sweat,0.647,0.512,-4.162,1,0.0714,0.0017,0.0689,6.9499999999999995e-06,135.171,183956.0,3
Ida Mae,Reaching,0.499,0.395,-5.839,1,0.0293,0.521,0.147,5.47e-06,81.685,195467.0,4
Matilda Mann,As It Is,0.657,0.258,-12.613,1,0.0311,0.908,0.116,3.18e-06,127.725,184301.0,4
iivrson,Choose,0.544,0.463,-10.572,1,0.13,0.56,0.112,1.57e-06,88.906,138667.0,4
The Uptown Players,Solitude,0.427,0.0841,-20.033,0,0.0319,0.973,0.0995,1.59e-06,105.973,2.509966667,4
KenTheMan,Might Not Like It,0.668,0.435,-9.839,1,0.479,0.257,0.123,6.09e-06,174.142,157000.0,4
ODC,I Don't Know You,0.421,0.949,-2.215,0,0.0932,0.000189,0.448,2.7e-06,148.048,221988.0,4
The B-52's,Rock Lobster,0.556,0.849,-8.967,1,0.0443,0.00107,0.154,4.56e-06,91.19,409440.0,4
Derek & The Dominos,Layla - 40th Anniversary Version / 2010 Remastered,0.404,0.903,-3.88,1,0.0668,0.577,0.287,4.98e-06,115.672,7.064,4
GA-20,Two In The Ground,0.529,0.481,-8.501,1,0.0258,0.627,0.26,4.36e-06,85.9,252634.0,4
Diunna Greenleaf,Sunny Day Friends,0.604,0.771,-4.656,1,0.0619,0.273,0.0599,5.94e-06,124.089,220933.0,4
Mike Zito,Big Mouth,0.604,0.743,-6.442,0,0.0349,0.0971,0.0604,8.229999999999999e-06,99.37,248080.0,4
"Ludwig van Beethoven, Itzhak Perlman, André Previn, London Symphony Orchestra","Beethoven: Violin Concerto in D Major, Op. 61: II. Larghetto",0.131,0.0398,-26.035,1,0.0484,0.957,0.0892,5.3e-07,84.829,9.39955,4
Parkwood,Screwdriver,0.446,0.989,-4.131,1,0.155,0.00125,0.102,4.37e-07,105.955,197264.0,4
LUMP,Animal - Edit,0.76,0.652,-8.896,1,0.0311,0.137,0.11,3.98e-06,119.978,185536.0,3
Valerio Castilla,Don't Belong Anywhere,0.671,0.172,-15.305,0,0.0508,0.981,0.122,2.68e-06,89.969,3.892033333,4
props,I Don't Mind,0.732,0.397,-10.648,1,0.254,0.0609,0.0737,5.12e-06,73.888,159791.0,4
Brett Young,"1, 2, 3 Mississippi",0.596,0.751,-6.233,1,0.0355,0.00878,0.0866,7.57e-06,155.974,3.446666667,4
France Gall,Laisse tomber les filles,0.663,0.699,-9.659,1,0.0313,0.485,0.0994,9.649999999999999e-06,132.817,124973.0,4
John Denver,Rocky Mountain High,0.455,0.437,-11.411,1,0.0278,0.314,0.501,7.24e-06,81.396,283640.0,4
Cream,White Room,0.55,0.576,-13.475,1,0.0306,0.178,0.0555,4.86e-06,109.837,5.05333333,4
Johnny & The Hurricanes,Red River Rock,0.371,0.813,-11.397,1,0.0741,0.0946,0.272,8.22e-06,153.963,2.13353333,4
Ricky Skaggs,Highway 40 Blues,0.653,0.657,-11.966,1,0.0316,0.0582,0.349,9.6e-06,117.972,3.148216667,4
Saliva,After Me - 2021 Version,0.462,0.855,-4.336,0,0.0428,8.06e-06,0.0745,5.16e-06,89.996,234288.0,4
Lil Ed & The Blues Imperials,World Of Love,0.49,0.72,-6.11,1,0.032,0.0251,0.1,9.3e-06,167.89,240267.0,4
Survivor,"Burning Heart - From ""Rocky IV"" Soundtrack",0.652,0.609,-9.684,0,0.028,0.298,0.0573,6.46e-06,98.125,230107.0,4
Tired Violence,"What is Today, But Yesterday's Tomorrow?",0.462,0.9,-7.393,1,0.051,0.00158,0.376,6.09e-06,155.033,98758.0,4
James Morrison,I Won't Let You Go - Live At The Hospital Club,0.469,0.362,-10.713,1,0.034,0.817,0.699,2.14e-06,104.534,4.002766667,4
Benny Sings,Nobody‚Äôs Fault,0.883,0.405,-10.356,0,0.0387,0.479,0.0419,8.32e-06,113.979,202538.0,4
"Pragya Dasgupta, Jai Kothari",Palkan Lagi,0.447,0.252,-10.986,1,0.0377,0.669,0.279,1.7399999999999999e-06,120.777,2.833066667,4
Chris Cornell,"Thank You - Recorded Live At Esplanade Arts & Heritage Centre, Medicine Hat, Alberta, Canada on April 27, 2011",0.402,0.317,-5.826,1,0.0268,0.766,0.715,1.0299999999999999e-06,77.654,288187.0,4
Booker T. & the M.G.'s,Green Onions,0.816,0.514,-8.741,1,0.0339,0.767,0.0899,9.12e-06,136.837,176333.0,4
Gugun Power Trio,Vixen Eyes,0.687,0.853,-7.761,1,0.0567,0.0801,0.109,9.18e-06,110.051,256680.0,4
The Weeknd,The Hills,0.585,0.564,-7.063,0,0.0515,0.0671,0.135,1.37e-06,113.003,242253.0,4
Altin G√ºn,Gelin Halayƒ±,0.407,0.704,-10.505,1,0.0361,0.0395,0.12,9.479999999999999e-06,104.695,197125.0,4
Mateo Ortega,tranquilas noches valencianas,0.571,0.0442,-19.376,0,0.0588,0.994,0.105,1.21e-06,107.813,3.513783333,4
Mr. Big,To Be With You - 2010 Remastered Version,0.688,0.375,-9.601,1,0.0535,0.286,0.133,4.5e-06,83.635,210480.0,4
